order_id,customer_id,order_date,order_status,shipping_type,order_total
ORD0007191,CUST001989,2020-05-02,Delivered,Standard,60144.45
ORD0007192,CUST000297,2021-07-28,Delivered,Express,16023.6
ORD0007193,CUST002378,2020-10-06,Delivered,Standard,41892.88
ORD0007194,CUST001087,2020-08-15,Delivered,Standard,20401.72
ORD0007195,CUST000270,2022-08-11,Delivered,Standard,133721.34
ORD0007196,CUST002264,2022-07-28,Delivered,Standard,25474.43
ORD0007197,CUST001099,2022-05-06,Delivered,Two-day,49891.96
ORD0007198,CUST001710,2020-12-16,Delivered,Express,70473.49
ORD0007199,CUST000510,2024-04-06,Delivered,Two-day,159742.18
ORD0007200,CUST001117,2021-12-04,Delivered,Two-day,161509.06
ORD0007201,CUST001077,2021-03-26,Processing,Standard,12074.02
ORD0007202,CUST000496,2021-08-27,Delivered,Standard,141866.57
ORD0007203,CUST000094,2023-05-21,Delivered,Standard,21452.96
ORD0007204,CUST000625,2020-11-17,Processing,Standard,121643.28
ORD0007205,CUST000229,2024-06-04,Processing,Standard,102017.5
ORD0007206,CUST002298,2024-06-15,Delivered,Express,12284.43
ORD0007207,CUST001415,2023-07-30,Delivered,Express,50503.74
ORD0007208,CUST000721,2023-06-06,Processing,Standard,6827.87
ORD0007209,CUST000980,2020-12-14,Returned,Standard,78955.53
ORD0007210,CUST002230,2023-03-29,Delivered,Standard,26560.14
ORD0007211,CUST000267,2023-02-06,Delivered,Standard,16509.71
ORD0007212,CUST001004,2021-04-15,Delivered,Two-day,11331.29
ORD0007213,CUST000281,2020-06-26,Delivered,Standard,34528.71
ORD0007214,CUST000962,2022-04-23,Processing,Standard,28324.03
ORD0007215,CUST001107,2022-12-04,Delivered,Two-day,39686.46
ORD0007216,CUST001210,2022-09-28,Delivered,Standard,46062.76
ORD0007217,CUST001372,2021-03-19,Delivered,Standard,16740.59
ORD0007218,CUST000423,2023-04-26,Processing,Standard,138446.99
ORD0007219,CUST002006,2022-08-27,Delivered,Standard,86807.9
ORD0007220,CUST000454,2022-08-05,Delivered,Two-day,4754.73
ORD0007221,CUST002315,2021-07-25,Delivered,Standard,17258.3
ORD0007222,CUST000507,2020-01-30,Delivered,Standard,64572.3
ORD0007223,CUST001166,2024-02-04,Delivered,Standard,11047.1
ORD0007224,CUST000316,2022-05-26,Delivered,Standard,77025.2
ORD0007225,CUST001700,2024-02-16,Delivered,Standard,76382.04
ORD0007226,CUST000764,2021-05-20,Delivered,Express,56872.76
ORD0007227,CUST001256,2021-05-22,Processing,Standard,9472.27
ORD0007228,CUST000898,2021-11-01,Delivered,Express,64677.55
ORD0007229,CUST000953,2022-06-08,Delivered,Standard,58827.56
ORD0007230,CUST001596,2023-04-01,Delivered,Standard,18399.93
ORD0007231,CUST002070,2021-03-31,Delivered,Express,94945.82
ORD0007232,CUST000384,2023-04-26,Delivered,Standard,38324.54
ORD0007233,CUST000103,2020-11-01,Delivered,Standard,14089.41
ORD0007234,CUST000900,2023-03-20,Delivered,Standard,49335.02
ORD0007235,CUST000110,2020-01-11,Processing,Standard,10152.11
ORD0007236,CUST001496,2022-05-05,Delivered,Standard,98368.66
ORD0007237,CUST000670,2020-03-31,Delivered,Standard,72699.32
ORD0007238,CUST000384,2020-03-23,Shipped,Standard,92647.21
ORD0007239,CUST002021,2022-08-21,Delivered,Standard,9597.65
ORD0007240,CUST002238,2024-02-11,Delivered,Standard,57550.97
ORD0007241,CUST000762,2024-04-23,Delivered,Two-day,31170.45
ORD0007242,CUST002408,2022-10-29,Delivered,Express,88785.46
ORD0007243,CUST000886,2020-03-09,Delivered,Standard,77289.51
ORD0007244,CUST002127,2022-05-21,Delivered,Standard,61336.28
ORD0007245,CUST001236,2022-12-23,Delivered,Standard,124954.63
ORD0007246,CUST001015,2022-03-18,Delivered,Standard,108195.08
ORD0007247,CUST001469,2022-09-08,Delivered,Express,132994.14
ORD0007248,CUST002197,2024-07-16,Shipped,Standard,80090.61
ORD0007249,CUST000010,2024-06-22,Delivered,Standard,48073.83
ORD0007250,CUST001566,2023-11-27,Delivered,Standard,27425.7
ORD0007251,CUST000792,2024-08-09,Processing,Standard,58063.16
ORD0007252,CUST001968,2020-07-19,Delivered,Standard,8977.59
ORD0007253,CUST001079,2022-07-15,Delivered,Standard,38429.05
ORD0007254,CUST001663,2022-10-11,Delivered,Standard,74060.14
ORD0007255,CUST002228,2021-05-07,Cancelled,Standard,56515.12
ORD0007256,CUST000744,2020-06-19,Delivered,Standard,70182.88
ORD0007257,CUST002429,2023-02-17,Shipped,Express,104174.86
ORD0007258,CUST000451,2024-03-22,Delivered,Standard,46488.51
ORD0007259,CUST001117,2020-01-26,Delivered,Standard,56237.58
ORD0007260,CUST002442,2023-11-20,Delivered,Standard,100036.9
ORD0007261,CUST001355,2024-02-07,Delivered,Standard,25842.43
ORD0007262,CUST001732,2022-04-12,Delivered,Standard,7493.84
ORD0007263,CUST002481,2021-03-22,Returned,Standard,45471.28
ORD0007264,CUST001187,2020-09-28,Delivered,Standard,89801.4
ORD0007265,CUST000908,2022-01-04,Delivered,Standard,103224.14
ORD0007266,CUST002133,2021-08-28,Shipped,Standard,107949.07
ORD0007267,CUST001749,2021-05-04,Delivered,Express,12251.6
ORD0007268,CUST001115,2023-08-19,Shipped,Standard,49149.2
ORD0007269,CUST001508,2020-07-04,Delivered,Standard,120067.36
ORD0007270,CUST001277,2020-02-02,Delivered,Standard,59571.77
ORD0007271,CUST001814,2022-09-09,Cancelled,Standard,18223.95
ORD0007272,CUST001679,2023-10-02,Processing,Two-day,46002.29
ORD0007273,CUST001268,2021-09-16,Delivered,Express,52044.46
ORD0007274,CUST002318,2020-11-27,Delivered,Standard,24314.4
ORD0007275,CUST001064,2023-12-11,Delivered,Express,46957.9
ORD0007276,CUST001634,2022-07-29,Delivered,Standard,117817.96
ORD0007277,CUST001057,2023-03-14,Processing,Standard,100535.07
ORD0007278,CUST000450,2024-03-10,Delivered,Standard,41113.06
ORD0007279,CUST001873,2023-04-10,Processing,Standard,13036.22
ORD0007280,CUST000625,2020-02-19,Delivered,Standard,14960.28
ORD0007281,CUST001970,2022-07-20,Delivered,Standard,1466.76
ORD0007282,CUST000885,2022-08-07,Cancelled,Standard,38628.51
ORD0007283,CUST000319,2024-04-29,Delivered,Two-day,61426.85
ORD0007284,CUST001396,2020-10-10,Returned,Standard,1615.27
ORD0007285,CUST001375,2023-12-11,Delivered,Standard,101229.04
ORD0007286,CUST001347,2022-04-10,Delivered,Two-day,18973.25
ORD0007287,CUST000488,2021-01-13,Delivered,Standard,67705.69
ORD0007288,CUST000451,2024-06-05,Processing,Standard,107222.33
ORD0007289,CUST000353,2022-01-28,Delivered,Express,28884.93
ORD0007290,CUST001140,2023-07-07,Delivered,Standard,47746.7
ORD0007291,CUST001941,2022-08-08,Delivered,Standard,35986.35
ORD0007292,CUST002368,2023-12-12,Delivered,Express,84696.8
ORD0007293,CUST002133,2023-07-21,Delivered,Standard,133570.69
ORD0007294,CUST000248,2020-01-03,Delivered,Express,137025.59
ORD0007295,CUST000568,2023-07-08,Delivered,Standard,76700.54
ORD0007296,CUST000684,2020-05-24,Delivered,Standard,106437.77
ORD0007297,CUST000644,2022-02-27,Cancelled,Standard,30474.01
ORD0007298,CUST000479,2023-11-15,Processing,Two-day,77653.65
ORD0007299,CUST000368,2021-11-12,Delivered,Standard,11282.71
ORD0007300,CUST001845,2022-12-23,Delivered,Two-day,39181.66
ORD0007301,CUST000357,2020-03-07,Delivered,Standard,53043.13
ORD0007302,CUST002456,2021-08-30,Delivered,Standard,149731.85
ORD0007303,CUST001369,2022-05-22,Shipped,Standard,50787.06
ORD0007304,CUST002227,2024-03-21,Delivered,Standard,45745.86
ORD0007305,CUST001467,2021-07-06,Delivered,Express,24382.15
ORD0007306,CUST001843,2023-11-30,Cancelled,Standard,81797.21
ORD0007307,CUST002415,2023-06-08,Delivered,Standard,44532.46
ORD0007308,CUST001060,2023-01-15,Delivered,Express,89018.28
ORD0007309,CUST001645,2023-03-24,Delivered,Two-day,71265.67
ORD0007310,CUST000828,2024-06-15,Delivered,Standard,51705.72
ORD0007311,CUST001170,2021-02-28,Delivered,Standard,11615.99
ORD0007312,CUST001812,2024-06-01,Delivered,Standard,65287.28
ORD0007313,CUST001925,2023-11-03,Delivered,Express,108738.31
ORD0007314,CUST002194,2020-06-14,Processing,Two-day,68741.22
ORD0007315,CUST002428,2023-06-24,Delivered,Standard,40361.25
ORD0007316,CUST000168,2021-11-18,Delivered,Standard,93972.87
ORD0007317,CUST000087,2024-02-15,Delivered,Standard,55622.2
ORD0007318,CUST000154,2020-04-22,Delivered,Standard,56334.31
ORD0007319,CUST000315,2022-11-20,Delivered,Express,73458.58
ORD0007320,CUST001855,2023-10-13,Delivered,Two-day,20449.42
ORD0007321,CUST000723,2022-01-15,Delivered,Standard,81098.81
ORD0007322,CUST001982,2020-04-15,Delivered,Two-day,7064.82
ORD0007323,CUST001854,2020-08-15,Delivered,Standard,36110.71
ORD0007324,CUST001730,2022-02-23,Processing,Standard,25596.84
ORD0007325,CUST002310,2022-01-18,Delivered,Standard,131715.7
ORD0007326,CUST002491,2022-08-11,Processing,Standard,30927.18
ORD0007327,CUST001129,2023-06-21,Delivered,Standard,20126.7
ORD0007328,CUST002024,2020-03-24,Delivered,Standard,14364.58
ORD0007329,CUST000350,2022-01-18,Delivered,Standard,2055.23
ORD0007330,CUST000824,2022-01-20,Processing,Standard,121292.67
ORD0007331,CUST000438,2020-12-24,Cancelled,Express,35711.84
ORD0007332,CUST002005,2023-08-20,Shipped,Express,84223.54
ORD0007333,CUST000169,2023-02-18,Cancelled,Standard,82886.86
ORD0007334,CUST000023,2023-12-14,Delivered,Standard,52315.5
ORD0007335,CUST000281,2020-05-17,Shipped,Standard,79979.19
ORD0007336,CUST002301,2023-02-22,Shipped,Standard,27841.46
ORD0007337,CUST000404,2023-12-23,Delivered,Standard,80837.18
ORD0007338,CUST002181,2024-05-03,Processing,Standard,13913.8
ORD0007339,CUST000232,2021-02-23,Delivered,Standard,80124.28
ORD0007340,CUST000079,2020-10-10,Processing,Standard,43532.38
ORD0007341,CUST001059,2021-11-16,Processing,Standard,12497.75
ORD0007342,CUST001134,2021-05-03,Processing,Standard,67595.86
ORD0007343,CUST001345,2023-01-10,Processing,Standard,58019.19
ORD0007344,CUST002376,2020-08-20,Delivered,Standard,68665.49
ORD0007345,CUST002432,2023-08-22,Delivered,Standard,43524.07
ORD0007346,CUST001388,2022-09-06,Delivered,Standard,23876.43
ORD0007347,CUST001640,2024-02-19,Delivered,Standard,11288.06
ORD0007348,CUST001438,2024-03-20,Delivered,Standard,70942.47
ORD0007349,CUST000547,2023-04-03,Delivered,Standard,27844.64
ORD0007350,CUST001730,2023-12-10,Delivered,Standard,33396.79
ORD0007351,CUST002440,2021-03-05,Delivered,Standard,25040.21
ORD0007352,CUST001317,2024-03-22,Returned,Express,7449.32
ORD0007353,CUST001109,2024-03-05,Delivered,Standard,123502.8
ORD0007354,CUST000909,2024-04-07,Delivered,Standard,114510.08
ORD0007355,CUST001225,2021-04-06,Delivered,Standard,59174.09
ORD0007356,CUST000685,2021-10-18,Delivered,Two-day,22535.82
ORD0007357,CUST002345,2021-12-23,Delivered,Standard,93662.05
ORD0007358,CUST002104,2021-07-01,Delivered,Standard,66582.41
ORD0007359,CUST001676,2022-10-28,Delivered,Standard,65380.2
ORD0007360,CUST002114,2023-10-25,Delivered,Standard,80815.64
ORD0007361,CUST000958,2022-05-16,Delivered,Standard,7012.47
ORD0007362,CUST001683,2021-07-21,Delivered,Standard,88563.25
ORD0007363,CUST001933,2020-04-21,Cancelled,Standard,35307.99
ORD0007364,CUST001605,2020-05-09,Delivered,Two-day,18083.05
ORD0007365,CUST000702,2022-02-02,Delivered,Express,152048.01
ORD0007366,CUST000821,2021-12-08,Returned,Standard,3239.32
ORD0007367,CUST000888,2022-07-15,Delivered,Express,74607.2
ORD0007368,CUST001920,2022-09-22,Delivered,Standard,7700.74
ORD0007369,CUST001329,2022-10-23,Delivered,Express,1297.5
ORD0007370,CUST002225,2022-12-14,Delivered,Standard,117491.4
ORD0007371,CUST002243,2024-08-25,Delivered,Standard,57044.84
ORD0007372,CUST000876,2020-09-08,Returned,Express,19036.21
ORD0007373,CUST000166,2022-08-20,Delivered,Standard,67686.06
ORD0007374,CUST001174,2023-12-24,Delivered,Standard,45299.28
ORD0007375,CUST000557,2022-12-25,Delivered,Standard,12570.01
ORD0007376,CUST001198,2023-10-21,Delivered,Standard,84042.35
ORD0007377,CUST002215,2024-08-17,Delivered,Two-day,82722.84
ORD0007378,CUST000709,2022-12-27,Delivered,Express,49339.11
ORD0007379,CUST000718,2021-08-21,Delivered,Standard,126073.52
ORD0007380,CUST001604,2022-07-14,Delivered,Standard,6309.11
ORD0007381,CUST002145,2023-06-25,Processing,Standard,59435.68
ORD0007382,CUST002452,2022-01-23,Delivered,Standard,39464.25
ORD0007383,CUST001101,2024-06-26,Processing,Express,56491.46
ORD0007384,CUST002020,2023-10-10,Processing,Standard,34474.96
ORD0007385,CUST001261,2023-11-20,Delivered,Standard,70323.86
ORD0007386,CUST000291,2024-07-14,Delivered,Standard,4507.97
ORD0007387,CUST002184,2020-05-14,Delivered,Standard,2916.29
ORD0007388,CUST002415,2021-01-20,Shipped,Standard,43641.2
ORD0007389,CUST002296,2022-07-26,Delivered,Standard,21171.9
ORD0007390,CUST001238,2020-06-27,Shipped,Standard,49223.4
ORD0007391,CUST002118,2020-06-13,Delivered,Standard,87818.79
ORD0007392,CUST000746,2022-03-11,Processing,Standard,21432.19
ORD0007393,CUST002377,2021-01-01,Delivered,Standard,3273.76
ORD0007394,CUST001198,2021-08-13,Processing,Standard,14166.29
ORD0007395,CUST000699,2020-06-06,Delivered,Standard,67899.02
ORD0007396,CUST002322,2020-08-11,Delivered,Standard,93146.57
ORD0007397,CUST000524,2020-12-03,Delivered,Standard,75618.04
ORD0007398,CUST001846,2021-07-19,Delivered,Standard,66226.81
ORD0007399,CUST002267,2020-08-17,Delivered,Standard,8104.6
ORD0007400,CUST001024,2023-11-28,Delivered,Standard,71755.57
ORD0007401,CUST002011,2020-10-30,Delivered,Standard,74689.04
ORD0007402,CUST000464,2022-10-13,Delivered,Standard,56125.47
ORD0007403,CUST001665,2020-11-04,Delivered,Two-day,80282.45
ORD0007404,CUST000451,2021-02-22,Delivered,Express,42306.6
ORD0007405,CUST001420,2022-12-02,Cancelled,Two-day,115733.4
ORD0007406,CUST001916,2023-07-08,Delivered,Express,83233.38
ORD0007407,CUST000924,2020-02-16,Delivered,Standard,90994.26
ORD0007408,CUST000316,2021-08-23,Delivered,Express,33945.08
ORD0007409,CUST000671,2022-05-03,Processing,Standard,188954.3
ORD0007410,CUST000698,2023-10-29,Delivered,Standard,62340.25
ORD0007411,CUST000993,2023-01-13,Processing,Standard,55913.77
ORD0007412,CUST001377,2020-09-27,Delivered,Standard,67652.86
ORD0007413,CUST001263,2022-08-28,Cancelled,Express,55077.35
ORD0007414,CUST001128,2021-12-11,Delivered,Standard,84143.48
ORD0007415,CUST000907,2022-05-10,Returned,Standard,32034.99
ORD0007416,CUST001053,2022-06-28,Delivered,Express,34017.06
ORD0007417,CUST000089,2024-02-19,Delivered,Standard,45889.27
ORD0007418,CUST002423,2023-08-13,Delivered,Express,55376.8
ORD0007419,CUST001587,2020-02-13,Processing,Two-day,10237.15
ORD0007420,CUST000364,2021-08-20,Delivered,Standard,39237.88
ORD0007421,CUST002195,2021-01-22,Processing,Standard,57916.47
ORD0007422,CUST000314,2020-05-08,Delivered,Standard,33463.39
ORD0007423,CUST000548,2020-02-15,Delivered,Express,106098.05
ORD0007424,CUST000796,2024-06-30,Delivered,Standard,62251.98
ORD0007425,CUST001530,2021-04-20,Delivered,Standard,83275.42
ORD0007426,CUST001510,2022-11-30,Returned,Standard,14410.79
ORD0007427,CUST002149,2023-08-13,Delivered,Standard,75607.74
ORD0007428,CUST000107,2021-11-18,Delivered,Standard,35632.92
ORD0007429,CUST000857,2022-04-23,Delivered,Express,74749.55
ORD0007430,CUST000291,2023-03-31,Delivered,Standard,52914.89
ORD0007431,CUST001373,2021-12-03,Delivered,Express,92216.37
ORD0007432,CUST000617,2023-09-04,Shipped,Standard,65957.68
ORD0007433,CUST001757,2023-08-16,Delivered,Standard,772.46
ORD0007434,CUST001251,2024-05-30,Cancelled,Standard,87364.15
ORD0007435,CUST000977,2021-10-30,Delivered,Standard,18711.11
ORD0007436,CUST002037,2022-09-22,Delivered,Standard,18981.28
ORD0007437,CUST001612,2023-04-30,Cancelled,Express,94018.06
ORD0007438,CUST001791,2023-09-25,Delivered,Standard,440.58
ORD0007439,CUST000868,2023-11-28,Delivered,Standard,34264.68
ORD0007440,CUST000158,2022-12-21,Delivered,Standard,18946.09
ORD0007441,CUST000328,2023-01-28,Delivered,Standard,1745.04
ORD0007442,CUST001478,2022-06-30,Processing,Standard,17234.19
ORD0007443,CUST002375,2022-07-26,Delivered,Standard,15036.31
ORD0007444,CUST000870,2021-09-14,Cancelled,Standard,46339.63
ORD0007445,CUST001131,2023-03-07,Delivered,Standard,155446.29
ORD0007446,CUST000241,2020-09-27,Delivered,Standard,53177.35
ORD0007447,CUST002483,2024-06-04,Delivered,Two-day,49643.07
ORD0007448,CUST001388,2021-09-19,Processing,Standard,24548.1
ORD0007449,CUST001749,2020-12-17,Shipped,Standard,115031.41
ORD0007450,CUST001557,2024-06-04,Delivered,Standard,86185.72
ORD0007451,CUST001691,2021-06-16,Delivered,Standard,91016.07
ORD0007452,CUST001563,2021-04-09,Delivered,Standard,51166.19
ORD0007453,CUST000413,2022-09-18,Cancelled,Standard,55965.66
ORD0007454,CUST001959,2022-01-31,Returned,Express,20362.24
ORD0007455,CUST000569,2021-08-13,Delivered,Express,1582.6
ORD0007456,CUST001655,2024-04-25,Delivered,Two-day,51091.19
ORD0007457,CUST001600,2020-04-06,Delivered,Standard,13822.94
ORD0007458,CUST000151,2020-10-30,Delivered,Two-day,19149.65
ORD0007459,CUST002273,2021-12-24,Returned,Express,40035.02
ORD0007460,CUST001284,2021-08-05,Delivered,Standard,2731.39
ORD0007461,CUST000256,2022-07-22,Returned,Standard,42758.63
ORD0007462,CUST002109,2020-12-06,Delivered,Two-day,51049.45
ORD0007463,CUST001796,2023-06-20,Delivered,Two-day,56433.07
ORD0007464,CUST002444,2020-11-25,Delivered,Standard,38546.92
ORD0007465,CUST001421,2023-12-28,Delivered,Standard,136917.51
ORD0007466,CUST001186,2023-01-01,Delivered,Two-day,40653.23
ORD0007467,CUST002428,2021-08-07,Delivered,Standard,44661.07
ORD0007468,CUST000349,2021-01-08,Processing,Standard,25163.27
ORD0007469,CUST002079,2020-12-25,Delivered,Standard,120269.39
ORD0007470,CUST002119,2023-12-21,Returned,Standard,110924.8
ORD0007471,CUST000397,2023-11-19,Shipped,Express,66597.93
ORD0007472,CUST002050,2023-09-26,Delivered,Standard,42670.56
ORD0007473,CUST001159,2024-06-15,Delivered,Standard,60820.44
ORD0007474,CUST000146,2020-11-10,Delivered,Express,85777.05
ORD0007475,CUST002227,2020-11-26,Delivered,Standard,78454.55
ORD0007476,CUST000264,2021-05-02,Delivered,Standard,46936.81
ORD0007477,CUST001335,2020-08-27,Delivered,Express,9511.3
ORD0007478,CUST000204,2020-03-25,Delivered,Two-day,52880.64
ORD0007479,CUST001835,2021-10-10,Shipped,Standard,22661.96
ORD0007480,CUST002107,2023-03-22,Delivered,Express,19354.21
ORD0007481,CUST000988,2020-09-16,Shipped,Standard,98043.95
ORD0007482,CUST001348,2022-06-21,Delivered,Standard,93614.12
ORD0007483,CUST002215,2021-06-17,Cancelled,Express,16521.37
ORD0007484,CUST001361,2022-01-27,Delivered,Standard,54952.22
ORD0007485,CUST001727,2021-01-12,Delivered,Express,17879.91
ORD0007486,CUST002290,2021-02-24,Delivered,Standard,84109.14
ORD0007487,CUST001981,2023-02-25,Delivered,Express,123608.41
ORD0007488,CUST001690,2023-12-19,Delivered,Standard,48982.68
ORD0007489,CUST000908,2020-03-12,Processing,Standard,97819.57
ORD0007490,CUST001184,2023-09-25,Delivered,Standard,57772.52
ORD0007491,CUST001259,2021-10-11,Delivered,Standard,67721.06
ORD0007492,CUST001477,2021-12-05,Delivered,Express,40103.19
ORD0007493,CUST000199,2020-10-29,Delivered,Standard,30156.54
ORD0007494,CUST001501,2022-02-02,Delivered,Standard,24139.37
ORD0007495,CUST001057,2022-07-07,Shipped,Express,69623.73
ORD0007496,CUST002456,2023-01-10,Delivered,Standard,133805.8
ORD0007497,CUST001113,2020-11-28,Delivered,Standard,79238.49
ORD0007498,CUST002269,2022-12-28,Delivered,Express,47526.47
ORD0007499,CUST001261,2021-09-09,Cancelled,Standard,59363.48
ORD0007500,CUST001184,2020-09-05,Delivered,Standard,72105.51
ORD0007501,CUST001856,2020-02-21,Delivered,Standard,51632.11
ORD0007502,CUST001314,2022-04-08,Delivered,Standard,50111.69
ORD0007503,CUST001903,2022-10-19,Cancelled,Standard,126452.02
ORD0007504,CUST000578,2024-04-22,Delivered,Standard,64831.57
ORD0007505,CUST000335,2020-10-24,Delivered,Standard,29514.99
ORD0007506,CUST001021,2022-07-27,Delivered,Standard,97081.39
ORD0007507,CUST002294,2021-10-17,Shipped,Standard,63690.28
ORD0007508,CUST001347,2020-11-15,Delivered,Standard,117723.81
ORD0007509,CUST001963,2020-01-09,Cancelled,Two-day,87013.44
ORD0007510,CUST000611,2024-02-21,Delivered,Standard,84385.84
ORD0007511,CUST000329,2023-01-23,Delivered,Standard,57069.22
ORD0007512,CUST000547,2022-11-05,Cancelled,Express,46808.37
ORD0007513,CUST000339,2021-11-09,Delivered,Standard,36551.71
ORD0007514,CUST000807,2023-08-18,Delivered,Standard,6422.47
ORD0007515,CUST001034,2023-12-15,Delivered,Express,119553.62
ORD0007516,CUST000430,2021-08-28,Delivered,Standard,68973.42
ORD0007517,CUST001531,2022-08-28,Processing,Express,16871.86
ORD0007518,CUST000806,2021-08-16,Processing,Express,44918.68
ORD0007519,CUST001697,2024-03-24,Delivered,Standard,59008.52
ORD0007520,CUST001613,2023-03-20,Processing,Standard,11215.44
ORD0007521,CUST002083,2023-09-27,Shipped,Two-day,84858.75
ORD0007522,CUST001999,2020-10-28,Cancelled,Standard,23093.62
ORD0007523,CUST000557,2024-06-25,Delivered,Standard,8360.35
ORD0007524,CUST001686,2023-03-03,Delivered,Express,263.69
ORD0007525,CUST000491,2024-02-01,Shipped,Standard,15047.93
ORD0007526,CUST001604,2022-06-24,Delivered,Standard,21175.98
ORD0007527,CUST000254,2021-11-24,Returned,Express,36630.84
ORD0007528,CUST000017,2023-11-12,Delivered,Standard,70836.93
ORD0007529,CUST000261,2020-08-18,Delivered,Express,1754.33
ORD0007530,CUST001849,2024-02-07,Delivered,Standard,32766.39
ORD0007531,CUST001280,2022-09-07,Delivered,Express,40959.17
ORD0007532,CUST001887,2020-03-23,Processing,Standard,93931.32
ORD0007533,CUST001448,2020-10-12,Delivered,Standard,115329.37
ORD0007534,CUST000501,2023-10-20,Delivered,Standard,131170.0
ORD0007535,CUST001016,2023-02-02,Delivered,Standard,118922.62
ORD0007536,CUST002334,2020-08-27,Delivered,Express,18147.89
ORD0007537,CUST002055,2021-09-22,Delivered,Standard,56250.31
ORD0007538,CUST001223,2020-02-20,Shipped,Express,89832.94
ORD0007539,CUST002040,2022-04-02,Cancelled,Standard,12549.26
ORD0007540,CUST001686,2023-06-18,Delivered,Express,58974.14
ORD0007541,CUST002100,2021-03-27,Processing,Standard,87398.84
ORD0007542,CUST002291,2022-07-02,Shipped,Standard,102036.87
ORD0007543,CUST001243,2022-01-01,Delivered,Standard,122743.76
ORD0007544,CUST000109,2020-07-08,Delivered,Two-day,49881.5
ORD0007545,CUST000921,2021-10-30,Delivered,Standard,26967.28
ORD0007546,CUST000066,2020-04-22,Delivered,Standard,102392.73
ORD0007547,CUST000202,2023-05-30,Delivered,Standard,75363.79
ORD0007548,CUST001818,2023-08-06,Delivered,Standard,99011.67
ORD0007549,CUST000214,2021-02-03,Delivered,Express,3849.62
ORD0007550,CUST002116,2023-04-09,Processing,Standard,56332.78
ORD0007551,CUST000327,2022-12-14,Processing,Standard,100316.85
ORD0007552,CUST001074,2021-03-30,Delivered,Two-day,10058.17
ORD0007553,CUST001041,2024-05-19,Returned,Two-day,47812.85
ORD0007554,CUST000523,2024-04-20,Cancelled,Standard,30246.99
ORD0007555,CUST000988,2021-07-23,Delivered,Express,21872.08
ORD0007556,CUST001004,2021-02-04,Delivered,Standard,31148.59
ORD0007557,CUST000504,2020-02-16,Delivered,Standard,52458.18
ORD0007558,CUST001249,2020-06-20,Delivered,Standard,84827.31
ORD0007559,CUST000756,2023-01-07,Delivered,Standard,14822.87
ORD0007560,CUST001342,2022-07-01,Delivered,Two-day,19648.1
ORD0007561,CUST001868,2023-10-18,Delivered,Standard,35830.1
ORD0007562,CUST001915,2023-10-07,Delivered,Standard,72092.99
ORD0007563,CUST001382,2020-06-27,Shipped,Express,6958.99
ORD0007564,CUST001507,2022-11-14,Delivered,Standard,13441.36
ORD0007565,CUST001453,2022-03-18,Delivered,Standard,8313.18
ORD0007566,CUST001521,2021-02-02,Cancelled,Standard,30525.7
ORD0007567,CUST001595,2022-10-01,Delivered,Express,34967.79
ORD0007568,CUST001888,2021-10-12,Delivered,Express,5220.1
ORD0007569,CUST001324,2023-05-20,Processing,Standard,43298.64
ORD0007570,CUST002132,2023-05-24,Processing,Standard,80171.37
ORD0007571,CUST002425,2022-11-13,Delivered,Standard,104415.67
ORD0007572,CUST001653,2020-04-24,Delivered,Standard,52884.74
ORD0007573,CUST001344,2023-09-27,Delivered,Standard,7692.02
ORD0007574,CUST002252,2022-01-09,Delivered,Standard,177110.56
ORD0007575,CUST001379,2022-03-25,Delivered,Standard,14055.23
ORD0007576,CUST001009,2020-10-29,Delivered,Standard,120799.87
ORD0007577,CUST001318,2024-01-06,Processing,Standard,51581.4
ORD0007578,CUST000539,2022-05-25,Delivered,Standard,70088.62
ORD0007579,CUST000017,2022-01-27,Delivered,Standard,11791.91
ORD0007580,CUST000575,2022-03-01,Delivered,Standard,49705.15
ORD0007581,CUST001803,2022-02-02,Cancelled,Standard,85292.58
ORD0007582,CUST001063,2020-01-25,Processing,Standard,67472.04
ORD0007583,CUST000130,2021-08-05,Delivered,Standard,10924.8
ORD0007584,CUST002163,2021-12-07,Delivered,Express,89790.83
ORD0007585,CUST001474,2021-12-20,Delivered,Standard,90026.22
ORD0007586,CUST000950,2021-09-22,Cancelled,Standard,100100.43
ORD0007587,CUST001069,2022-07-01,Delivered,Two-day,68723.76
ORD0007588,CUST000216,2023-02-22,Delivered,Standard,96224.52
ORD0007589,CUST001624,2020-06-28,Delivered,Standard,93092.17
ORD0007590,CUST001439,2021-03-17,Delivered,Two-day,52052.5
ORD0007591,CUST001003,2024-01-30,Delivered,Standard,43880.73
ORD0007592,CUST002313,2022-06-28,Shipped,Standard,33605.1
ORD0007593,CUST001947,2024-02-27,Delivered,Standard,68698.36
ORD0007594,CUST001464,2022-05-01,Delivered,Standard,54573.15
ORD0007595,CUST000617,2024-07-03,Processing,Standard,106196.83
ORD0007596,CUST001870,2022-06-25,Processing,Standard,56254.6
ORD0007597,CUST000301,2021-08-14,Delivered,Standard,20282.4
ORD0007598,CUST000985,2020-12-01,Delivered,Standard,34056.02
ORD0007599,CUST001195,2024-07-08,Processing,Standard,83669.72
ORD0007600,CUST000406,2024-01-30,Shipped,Standard,58424.91
ORD0007601,CUST000161,2022-05-18,Delivered,Two-day,55660.53
ORD0007602,CUST001819,2024-02-01,Processing,Express,54149.46
ORD0007603,CUST001576,2022-04-28,Delivered,Express,121804.75
