review_id,order_id,product_id,customer_id,review_date,rating,review_text,helpful_votes
REV00002507,ORD0001717,PROD00133,CUST001867,2022-10-24,5,Average product,22
REV00002508,ORD0004925,PROD00096,CUST001071,2022-01-17,5,Packaging was poor,47
REV00002509,ORD0004809,PROD00462,CUST000131,2022-06-01,4,Will buy again,32
REV00002510,ORD0001067,PROD00254,CUST000051,2021-03-20,3,Not as expected,42
REV00002511,ORD0001541,PROD00218,CUST001005,2023-03-17,5,Product damaged,29
REV00002512,ORD0000091,PROD00428,CUST002225,2021-07-15,3,Product damaged,39
REV00002513,ORD0008988,PROD00076,CUST001921,2020-12-07,3,Product damaged,23
REV00002514,ORD0003127,PROD00268,CUST001949,2022-02-03,3,Packaging was poor,16
REV00002515,ORD0002291,PROD00436,CUST001705,2023-08-29,5,Highly recommended,47
REV00002516,ORD0008875,PROD00122,CUST001403,2020-08-22,3,Fast delivery,37
REV00002517,ORD0003703,PROD00539,CUST001860,2020-10-30,1,Average product,40
REV00002518,ORD0000411,PROD00103,CUST002087,2021-09-29,4,Will buy again,43
REV00002519,ORD0007979,PROD00229,CUST001165,2024-08-01,3,Average product,9
REV00002520,ORD0006572,PROD00563,CUST000751,2021-11-06,4,Packaging was poor,11
REV00002521,ORD0000593,PROD00369,CUST000523,2023-11-25,3,Product damaged,15
REV00002522,ORD0007613,PROD00598,CUST000761,2021-11-29,4,Will buy again,34
REV00002523,ORD0006294,PROD00593,CUST000784,2024-09-10,4,Will buy again,6
REV00002524,ORD0008538,PROD00399,CUST000449,2020-07-18,2,Product damaged,15
REV00002525,ORD0005685,PROD00398,CUST001379,2023-09-14,2,Excellent value,10
REV00002526,ORD0007342,PROD00541,CUST001134,2021-06-13,4,Not as expected,17
REV00002527,ORD0006729,PROD00404,CUST001036,2024-02-22,5,Average product,10
REV00002528,ORD0006170,PROD00108,CUST001824,2022-12-02,5,Very satisfied,0
REV00002529,ORD0003159,PROD00343,CUST002248,2024-01-20,3,Good quality,17
REV00002530,ORD0005418,PROD00487,CUST001658,2024-06-07,5,Very satisfied,2
REV00002531,ORD0004439,PROD00285,CUST002224,2022-04-12,5,Highly recommended,38
REV00002532,ORD0005248,PROD00215,CUST001356,2020-08-07,3,Product damaged,10
REV00002533,ORD0001289,PROD00433,CUST001815,2020-11-20,4,Packaging was poor,38
REV00002534,ORD0001046,PROD00055,CUST000728,2021-07-06,4,Highly recommended,2
REV00002535,ORD0007962,PROD00278,CUST001996,2022-01-09,3,Excellent value,48
REV00002536,ORD0001460,PROD00400,CUST001822,2021-02-17,3,Will buy again,5
REV00002537,ORD0007866,PROD00559,CUST000039,2023-04-16,4,Very satisfied,20
REV00002538,ORD0004967,PROD00221,CUST002029,2024-08-09,5,Packaging was poor,22
REV00002539,ORD0002939,PROD00162,CUST002258,2023-01-13,4,Very satisfied,8
REV00002540,ORD0000045,PROD00367,CUST001011,2020-05-09,5,Excellent value,40
REV00002541,ORD0000380,PROD00381,CUST002026,2022-12-13,5,Good quality,49
REV00002542,ORD0001768,PROD00164,CUST000098,2021-05-26,3,Highly recommended,5
REV00002543,ORD0002852,PROD00105,CUST000926,2023-05-18,3,Good quality,23
REV00002544,ORD0004783,PROD00263,CUST001056,2021-01-25,4,Good quality,10
REV00002545,ORD0002456,PROD00261,CUST000600,2020-02-25,4,Excellent value,42
REV00002546,ORD0005191,PROD00207,CUST000743,2023-07-15,5,Average product,31
REV00002547,ORD0004133,PROD00161,CUST001608,2022-04-16,4,Fast delivery,18
REV00002548,ORD0006017,PROD00022,CUST002079,2023-06-05,5,Fast delivery,32
REV00002549,ORD0005417,PROD00204,CUST001703,2020-10-30,5,Will buy again,18
REV00002550,ORD0008182,PROD00432,CUST001143,2020-04-17,3,Very satisfied,48
REV00002551,ORD0002697,PROD00166,CUST001169,2020-05-10,5,Average product,14
REV00002552,ORD0002096,PROD00112,CUST000746,2022-05-01,4,Packaging was poor,8
REV00002553,ORD0002117,PROD00115,CUST000778,2020-05-14,4,Fast delivery,11
REV00002554,ORD0005912,PROD00473,CUST001099,2022-12-13,5,Packaging was poor,3
REV00002555,ORD0005770,PROD00174,CUST001681,2021-06-20,3,Will buy again,45
REV00002556,ORD0004841,PROD00164,CUST001128,2024-04-12,4,Very satisfied,22
REV00002557,ORD0003325,PROD00432,CUST000077,2020-04-01,3,Packaging was poor,11
REV00002558,ORD0004354,PROD00442,CUST000419,2023-04-24,5,Will buy again,47
REV00002559,ORD0002325,PROD00522,CUST000042,2022-10-11,4,Not as expected,34
REV00002560,ORD0003050,PROD00547,CUST000623,2021-09-18,5,Average product,37
REV00002561,ORD0000391,PROD00227,CUST001864,2020-07-19,5,Good quality,12
REV00002562,ORD0005753,PROD00077,CUST000117,2020-03-10,4,Excellent value,49
REV00002563,ORD0001951,PROD00384,CUST001543,2022-07-05,2,Packaging was poor,11
REV00002564,ORD0008278,PROD00124,CUST001457,2021-05-31,4,Highly recommended,22
REV00002565,ORD0004684,PROD00379,CUST000882,2020-09-14,5,Average product,48
REV00002566,ORD0006602,PROD00573,CUST000017,2023-08-27,3,Packaging was poor,12
REV00002567,ORD0003312,PROD00107,CUST001631,2022-10-30,5,Fast delivery,25
REV00002568,ORD0000409,PROD00299,CUST000403,2022-10-07,5,Average product,8
REV00002569,ORD0005266,PROD00502,CUST001195,2020-03-27,5,Not as expected,6
REV00002570,ORD0007786,PROD00353,CUST001266,2023-06-02,5,Good quality,39
REV00002571,ORD0002071,PROD00551,CUST002290,2021-08-14,4,Excellent value,5
REV00002572,ORD0006954,PROD00120,CUST000822,2022-09-02,4,Highly recommended,17
REV00002573,ORD0005400,PROD00226,CUST001931,2023-06-10,5,Highly recommended,2
REV00002574,ORD0007092,PROD00489,CUST001293,2020-08-30,4,Fast delivery,28
REV00002575,ORD0000369,PROD00222,CUST002500,2023-07-01,5,Good quality,46
REV00002576,ORD0006016,PROD00558,CUST002020,2022-07-18,5,Highly recommended,16
REV00002577,ORD0003025,PROD00045,CUST000815,2023-12-09,4,Very satisfied,41
REV00002578,ORD0001789,PROD00097,CUST000511,2023-08-27,3,Product damaged,47
REV00002579,ORD0005723,PROD00520,CUST002251,2023-07-21,4,Highly recommended,37
REV00002580,ORD0004439,PROD00285,CUST002224,2022-05-04,3,Product damaged,25
REV00002581,ORD0008140,PROD00119,CUST001316,2022-12-11,4,Will buy again,28
REV00002582,ORD0001459,PROD00038,CUST000814,2023-03-13,4,Average product,13
REV00002583,ORD0008739,PROD00301,CUST001051,2023-11-13,5,Excellent value,14
REV00002584,ORD0008977,PROD00527,CUST001376,2023-01-30,4,Excellent value,41
REV00002585,ORD0006253,PROD00199,CUST000237,2022-01-15,4,Packaging was poor,37
REV00002586,ORD0004695,PROD00355,CUST001277,2023-06-24,4,Product damaged,17
REV00002587,ORD0002452,PROD00582,CUST000467,2023-08-05,5,Good quality,13
REV00002588,ORD0007632,PROD00021,CUST002435,2021-03-01,4,Excellent value,17
REV00002589,ORD0004145,PROD00105,CUST001663,2020-11-12,4,Fast delivery,31
REV00002590,ORD0008029,PROD00199,CUST002234,2022-09-05,5,Good quality,25
REV00002591,ORD0005394,PROD00323,CUST001775,2024-09-10,5,Highly recommended,30
REV00002592,ORD0007464,PROD00258,CUST002444,2020-12-28,4,Good quality,19
REV00002593,ORD0007560,PROD00273,CUST001342,2022-08-29,4,Packaging was poor,45
REV00002594,ORD0001074,PROD00001,CUST001094,2024-01-06,5,Product damaged,9
REV00002595,ORD0000877,PROD00515,CUST001687,2022-01-14,4,Excellent value,15
REV00002596,ORD0004709,PROD00450,CUST000646,2022-08-10,3,Fast delivery,44
REV00002597,ORD0004880,PROD00289,CUST000981,2023-10-05,5,Average product,49
REV00002598,ORD0004396,PROD00325,CUST000850,2023-06-05,4,Not as expected,6
REV00002599,ORD0003593,PROD00498,CUST000566,2022-09-09,4,Highly recommended,17
REV00002600,ORD0001894,PROD00048,CUST002337,2020-04-20,4,Fast delivery,0
REV00002601,ORD0004072,PROD00007,CUST000360,2022-02-19,3,Average product,14
REV00002602,ORD0005463,PROD00082,CUST000956,2020-05-23,4,Not as expected,4
REV00002603,ORD0004529,PROD00562,CUST001035,2022-01-21,3,Will buy again,28
REV00002604,ORD0007885,PROD00435,CUST000465,2024-01-20,3,Will buy again,25
REV00002605,ORD0004596,PROD00183,CUST002066,2020-07-31,4,Packaging was poor,15
REV00002606,ORD0001272,PROD00241,CUST000506,2024-08-15,5,Good quality,28
REV00002607,ORD0004940,PROD00035,CUST001448,2023-06-03,4,Fast delivery,36
REV00002608,ORD0001852,PROD00121,CUST001432,2024-04-17,4,Not as expected,9
REV00002609,ORD0003908,PROD00177,CUST000934,2022-09-04,4,Product damaged,24
REV00002610,ORD0006098,PROD00537,CUST001492,2022-09-11,3,Excellent value,7
REV00002611,ORD0005192,PROD00404,CUST000826,2021-07-01,4,Not as expected,8
REV00002612,ORD0003424,PROD00532,CUST000231,2020-11-20,2,Product damaged,10
REV00002613,ORD0004855,PROD00478,CUST002352,2024-04-28,5,Not as expected,10
REV00002614,ORD0003268,PROD00437,CUST001269,2023-05-09,4,Fast delivery,42
REV00002615,ORD0004859,PROD00367,CUST001810,2020-07-06,3,Highly recommended,23
REV00002616,ORD0008063,PROD00538,CUST000505,2022-07-17,4,Product damaged,13
REV00002617,ORD0003036,PROD00240,CUST000579,2023-04-12,3,Good quality,33
REV00002618,ORD0007221,PROD00066,CUST002315,2021-08-03,4,Very satisfied,9
REV00002619,ORD0008931,PROD00327,CUST000833,2022-05-12,3,Fast delivery,32
REV00002620,ORD0002401,PROD00002,CUST000430,2024-07-17,5,Not as expected,37
REV00002621,ORD0005121,PROD00033,CUST001436,2020-05-07,5,Not as expected,1
REV00002622,ORD0007504,PROD00417,CUST000578,2024-05-25,2,Highly recommended,41
REV00002623,ORD0003144,PROD00565,CUST001718,2023-12-24,4,Fast delivery,39
REV00002624,ORD0006295,PROD00145,CUST001783,2024-08-28,5,Fast delivery,15
REV00002625,ORD0003991,PROD00504,CUST000601,2023-05-29,4,Not as expected,26
REV00002626,ORD0003031,PROD00297,CUST001523,2020-08-23,4,Highly recommended,0
REV00002627,ORD0006025,PROD00002,CUST000254,2023-06-28,3,Will buy again,35
REV00002628,ORD0006617,PROD00069,CUST001566,2020-09-24,4,Packaging was poor,26
REV00002629,ORD0006734,PROD00234,CUST000872,2023-01-27,4,Packaging was poor,5
REV00002630,ORD0003439,PROD00379,CUST000583,2024-05-28,2,Average product,26
REV00002631,ORD0000482,PROD00223,CUST000927,2024-02-10,5,Good quality,9
REV00002632,ORD0006682,PROD00590,CUST000393,2021-10-26,4,Very satisfied,6
REV00002633,ORD0003068,PROD00180,CUST001174,2021-10-21,4,Packaging was poor,47
REV00002634,ORD0001751,PROD00240,CUST002043,2024-09-11,4,Fast delivery,9
REV00002635,ORD0007497,PROD00403,CUST001113,2021-01-08,4,Product damaged,40
REV00002636,ORD0003252,PROD00410,CUST002080,2023-06-09,3,Fast delivery,15
REV00002637,ORD0007309,PROD00580,CUST001645,2023-04-12,5,Product damaged,2
REV00002638,ORD0002025,PROD00163,CUST002349,2023-07-11,5,Not as expected,31
REV00002639,ORD0002290,PROD00511,CUST000806,2020-11-16,4,Not as expected,37
REV00002640,ORD0005340,PROD00409,CUST001110,2022-05-10,3,Average product,2
REV00002641,ORD0003795,PROD00254,CUST001982,2020-06-12,5,Highly recommended,26
REV00002642,ORD0000087,PROD00393,CUST001429,2024-05-24,5,Not as expected,15
REV00002643,ORD0004745,PROD00401,CUST002162,2021-07-25,4,Very satisfied,41
REV00002644,ORD0008762,PROD00408,CUST000347,2023-08-05,5,Average product,48
REV00002645,ORD0008371,PROD00513,CUST001272,2022-03-02,4,Product damaged,11
REV00002646,ORD0001298,PROD00050,CUST000225,2020-08-13,4,Packaging was poor,6
REV00002647,ORD0004968,PROD00535,CUST002138,2023-07-08,3,Not as expected,4
REV00002648,ORD0006427,PROD00318,CUST002058,2023-07-17,4,Average product,16
REV00002649,ORD0005932,PROD00497,CUST001634,2023-02-12,5,Good quality,48
REV00002650,ORD0003792,PROD00287,CUST001761,2020-11-25,5,Will buy again,23
REV00002651,ORD0008330,PROD00543,CUST001585,2023-04-16,4,Packaging was poor,25
REV00002652,ORD0005352,PROD00173,CUST000399,2021-04-03,5,Average product,16
REV00002653,ORD0002062,PROD00587,CUST000428,2020-06-21,3,Highly recommended,20
REV00002654,ORD0002612,PROD00537,CUST000580,2023-09-09,4,Highly recommended,29
REV00002655,ORD0005683,PROD00129,CUST001004,2024-06-20,4,Fast delivery,28
REV00002656,ORD0007843,PROD00499,CUST001212,2021-03-04,4,Packaging was poor,30
REV00002657,ORD0003171,PROD00213,CUST000334,2022-08-08,5,Packaging was poor,19
REV00002658,ORD0000328,PROD00210,CUST002471,2020-05-13,5,Not as expected,17
REV00002659,ORD0001062,PROD00394,CUST001405,2021-03-13,4,Very satisfied,24
REV00002660,ORD0001763,PROD00243,CUST000091,2020-09-19,5,Excellent value,25
REV00002661,ORD0001861,PROD00215,CUST002338,2024-06-01,5,Highly recommended,40
REV00002662,ORD0008504,PROD00254,CUST000300,2023-05-17,4,Average product,8
REV00002663,ORD0001195,PROD00510,CUST001391,2024-01-26,4,Average product,37
REV00002664,ORD0005912,PROD00218,CUST001099,2022-11-06,5,Good quality,34
REV00002665,ORD0001883,PROD00325,CUST002325,2021-12-15,3,Will buy again,20
REV00002666,ORD0001194,PROD00180,CUST000364,2024-08-03,4,Good quality,43
REV00002667,ORD0003294,PROD00316,CUST002476,2020-08-13,4,Will buy again,14
REV00002668,ORD0008495,PROD00322,CUST002433,2024-07-13,3,Product damaged,29
REV00002669,ORD0001459,PROD00153,CUST000814,2023-03-15,3,Not as expected,47
REV00002670,ORD0008794,PROD00092,CUST001438,2022-03-25,3,Will buy again,5
REV00002671,ORD0006011,PROD00549,CUST002310,2023-12-20,5,Good quality,2
REV00002672,ORD0002326,PROD00523,CUST000033,2021-12-04,5,Excellent value,36
REV00002673,ORD0005240,PROD00263,CUST001919,2021-05-10,4,Will buy again,37
REV00002674,ORD0007420,PROD00538,CUST000364,2021-08-30,4,Good quality,3
REV00002675,ORD0004467,PROD00505,CUST001752,2020-04-01,4,Highly recommended,5
REV00002676,ORD0008243,PROD00583,CUST000232,2024-09-06,4,Highly recommended,39
REV00002677,ORD0007540,PROD00273,CUST001686,2023-08-06,5,Not as expected,29
REV00002678,ORD0007429,PROD00551,CUST000857,2022-04-25,3,Average product,32
REV00002679,ORD0000360,PROD00363,CUST001151,2024-01-08,3,Very satisfied,26
REV00002680,ORD0004444,PROD00544,CUST001826,2023-08-08,3,Highly recommended,35
REV00002681,ORD0000544,PROD00452,CUST001675,2022-03-24,4,Excellent value,4
REV00002682,ORD0006947,PROD00149,CUST000605,2022-04-11,4,Product damaged,11
REV00002683,ORD0007342,PROD00541,CUST001134,2021-06-26,3,Very satisfied,13
REV00002684,ORD0002654,PROD00058,CUST000187,2022-01-13,3,Excellent value,2
REV00002685,ORD0007241,PROD00273,CUST000762,2024-05-12,3,Average product,19
REV00002686,ORD0000257,PROD00561,CUST001524,2020-06-11,3,Product damaged,1
REV00002687,ORD0003291,PROD00116,CUST001182,2021-10-12,4,Not as expected,20
REV00002688,ORD0003859,PROD00229,CUST001166,2024-03-16,3,Product damaged,4
REV00002689,ORD0003950,PROD00192,CUST000395,2021-09-04,5,Good quality,49
REV00002690,ORD0008048,PROD00261,CUST001614,2022-08-25,4,Good quality,7
REV00002691,ORD0002787,PROD00478,CUST001976,2023-01-30,3,Fast delivery,28
REV00002692,ORD0002555,PROD00249,CUST000215,2020-11-18,4,Will buy again,30
REV00002693,ORD0008681,PROD00519,CUST000570,2020-04-24,3,Not as expected,30
REV00002694,ORD0008984,PROD00459,CUST000720,2022-09-15,4,Good quality,25
REV00002695,ORD0005629,PROD00415,CUST001666,2021-10-04,4,Good quality,24
REV00002696,ORD0002803,PROD00298,CUST002296,2023-12-06,3,Excellent value,48
REV00002697,ORD0002890,PROD00014,CUST002109,2021-08-20,4,Good quality,41
REV00002698,ORD0000191,PROD00546,CUST000139,2020-03-15,3,Not as expected,34
REV00002699,ORD0003376,PROD00221,CUST000312,2021-01-17,4,Packaging was poor,31
REV00002700,ORD0006149,PROD00132,CUST000436,2021-05-19,4,Product damaged,11
REV00002701,ORD0006621,PROD00203,CUST002189,2021-09-02,4,Highly recommended,42
REV00002702,ORD0006245,PROD00506,CUST001658,2024-08-17,5,Good quality,28
REV00002703,ORD0003294,PROD00460,CUST002476,2020-09-09,5,Packaging was poor,39
REV00002704,ORD0000610,PROD00433,CUST000915,2022-11-25,5,Very satisfied,26
REV00002705,ORD0000277,PROD00529,CUST000816,2022-12-23,4,Good quality,22
REV00002706,ORD0003200,PROD00033,CUST000314,2020-03-29,4,Highly recommended,1
REV00002707,ORD0001060,PROD00024,CUST000426,2021-04-10,4,Excellent value,0
REV00002708,ORD0008776,PROD00232,CUST001353,2024-08-15,4,Highly recommended,3
REV00002709,ORD0008920,PROD00045,CUST001849,2021-02-26,4,Very satisfied,5
REV00002710,ORD0006166,PROD00466,CUST002294,2022-12-13,3,Very satisfied,31
REV00002711,ORD0002196,PROD00544,CUST002475,2022-05-24,4,Not as expected,28
REV00002712,ORD0003086,PROD00164,CUST001465,2021-03-02,5,Fast delivery,4
REV00002713,ORD0000634,PROD00285,CUST000408,2020-08-05,5,Excellent value,5
REV00002714,ORD0003479,PROD00348,CUST000708,2021-06-21,4,Excellent value,35
REV00002715,ORD0004788,PROD00124,CUST001085,2023-10-27,4,Product damaged,9
REV00002716,ORD0004418,PROD00589,CUST002292,2022-09-27,3,Product damaged,26
REV00002717,ORD0004597,PROD00116,CUST001078,2022-05-20,4,Not as expected,23
REV00002718,ORD0006311,PROD00487,CUST002240,2021-07-29,4,Product damaged,30
REV00002719,ORD0005976,PROD00079,CUST001539,2020-07-28,5,Not as expected,25
REV00002720,ORD0000237,PROD00054,CUST001346,2022-11-20,4,Good quality,0
REV00002721,ORD0001960,PROD00170,CUST001533,2024-08-11,3,Excellent value,41
REV00002722,ORD0001509,PROD00519,CUST000734,2024-07-22,5,Fast delivery,49
REV00002723,ORD0008186,PROD00347,CUST001457,2024-07-10,4,Product damaged,14
REV00002724,ORD0002072,PROD00218,CUST001578,2023-08-16,3,Average product,46
REV00002725,ORD0006557,PROD00038,CUST000072,2022-12-21,3,Not as expected,37
REV00002726,ORD0007291,PROD00313,CUST001941,2022-08-11,5,Fast delivery,12
REV00002727,ORD0001111,PROD00216,CUST001218,2021-08-02,4,Will buy again,19
REV00002728,ORD0008360,PROD00119,CUST002408,2020-09-15,3,Fast delivery,17
REV00002729,ORD0004470,PROD00586,CUST001232,2022-05-11,3,Average product,14
REV00002730,ORD0008652,PROD00424,CUST000848,2020-09-12,4,Packaging was poor,0
REV00002731,ORD0001369,PROD00012,CUST000841,2020-08-09,3,Highly recommended,30
REV00002732,ORD0007670,PROD00205,CUST000148,2021-09-02,5,Not as expected,48
REV00002733,ORD0006862,PROD00036,CUST001035,2024-06-23,5,Will buy again,5
REV00002734,ORD0003240,PROD00505,CUST000300,2021-03-15,4,Excellent value,47
REV00002735,ORD0001064,PROD00146,CUST001756,2021-11-08,3,Will buy again,37
REV00002736,ORD0008812,PROD00019,CUST001317,2020-11-07,3,Product damaged,31
REV00002737,ORD0002305,PROD00502,CUST001221,2024-07-30,5,Fast delivery,11
REV00002738,ORD0001910,PROD00149,CUST000792,2021-10-19,3,Packaging was poor,33
REV00002739,ORD0002746,PROD00042,CUST001609,2023-10-20,4,Product damaged,12
REV00002740,ORD0005143,PROD00045,CUST002227,2023-12-01,5,Good quality,6
REV00002741,ORD0007794,PROD00539,CUST001417,2024-03-19,5,Good quality,19
REV00002742,ORD0000087,PROD00060,CUST001429,2024-07-14,3,Will buy again,34
REV00002743,ORD0001937,PROD00315,CUST000028,2022-09-30,2,Product damaged,10
REV00002744,ORD0000661,PROD00480,CUST000790,2021-05-12,3,Excellent value,12
REV00002745,ORD0005063,PROD00242,CUST002439,2022-10-08,5,Fast delivery,10
REV00002746,ORD0001945,PROD00111,CUST001980,2020-01-28,5,Not as expected,41
REV00002747,ORD0000256,PROD00175,CUST001572,2020-07-25,3,Packaging was poor,39
REV00002748,ORD0005301,PROD00173,CUST000104,2022-07-06,3,Good quality,1
REV00002749,ORD0004319,PROD00580,CUST002007,2022-09-24,5,Fast delivery,26
REV00002750,ORD0008959,PROD00409,CUST000319,2020-11-18,3,Not as expected,42
REV00002751,ORD0001654,PROD00191,CUST001740,2020-10-10,3,Product damaged,20
REV00002752,ORD0003044,PROD00464,CUST000983,2022-11-06,4,Product damaged,40
REV00002753,ORD0003776,PROD00023,CUST001328,2022-03-22,5,Fast delivery,40
REV00002754,ORD0003431,PROD00179,CUST002101,2020-06-22,5,Excellent value,48
REV00002755,ORD0003138,PROD00109,CUST000800,2023-06-27,5,Will buy again,25
REV00002756,ORD0001274,PROD00562,CUST000238,2024-08-26,4,Highly recommended,11
REV00002757,ORD0002189,PROD00262,CUST001355,2021-01-15,4,Fast delivery,15
REV00002758,ORD0004490,PROD00011,CUST001335,2021-02-06,3,Highly recommended,25
REV00002759,ORD0003513,PROD00055,CUST001978,2024-10-07,2,Packaging was poor,8
REV00002760,ORD0002133,PROD00538,CUST001561,2022-12-24,5,Packaging was poor,15
REV00002761,ORD0005018,PROD00448,CUST000730,2021-10-27,3,Fast delivery,3
REV00002762,ORD0004381,PROD00534,CUST000425,2020-10-20,4,Product damaged,30
REV00002763,ORD0001454,PROD00122,CUST001795,2024-08-27,4,Fast delivery,47
REV00002764,ORD0004524,PROD00579,CUST002494,2021-08-22,4,Very satisfied,13
REV00002765,ORD0000751,PROD00001,CUST001670,2020-07-14,4,Product damaged,24
REV00002766,ORD0002023,PROD00006,CUST000245,2021-04-12,3,Excellent value,49
REV00002767,ORD0005323,PROD00242,CUST002198,2022-06-22,3,Very satisfied,43
REV00002768,ORD0001418,PROD00287,CUST000810,2020-02-03,4,Product damaged,49
REV00002769,ORD0001171,PROD00338,CUST002048,2022-03-02,5,Excellent value,47
REV00002770,ORD0004265,PROD00244,CUST002280,2023-06-18,4,Not as expected,23
REV00002771,ORD0007469,PROD00546,CUST002079,2021-01-29,2,Excellent value,25
REV00002772,ORD0006638,PROD00339,CUST001495,2022-03-18,4,Good quality,35
REV00002773,ORD0003963,PROD00450,CUST000947,2020-04-13,3,Average product,46
REV00002774,ORD0002770,PROD00204,CUST001900,2023-10-20,4,Not as expected,29
REV00002775,ORD0008725,PROD00438,CUST000545,2024-05-28,5,Highly recommended,42
REV00002776,ORD0001411,PROD00205,CUST000396,2023-05-03,5,Very satisfied,21
REV00002777,ORD0000251,PROD00276,CUST000664,2022-10-06,4,Fast delivery,17
REV00002778,ORD0001329,PROD00532,CUST002063,2021-09-02,3,Packaging was poor,35
REV00002779,ORD0000004,PROD00086,CUST001869,2021-07-05,4,Packaging was poor,0
REV00002780,ORD0007447,PROD00154,CUST002483,2024-07-24,4,Highly recommended,8
REV00002781,ORD0004173,PROD00343,CUST001549,2022-08-24,4,Very satisfied,7
REV00002782,ORD0004471,PROD00398,CUST001994,2023-07-15,3,Excellent value,14
REV00002783,ORD0000770,PROD00473,CUST001642,2024-02-13,4,Highly recommended,47
REV00002784,ORD0003466,PROD00199,CUST000352,2023-06-22,3,Not as expected,14
REV00002785,ORD0008945,PROD00517,CUST000179,2021-11-05,5,Highly recommended,44
REV00002786,ORD0003241,PROD00204,CUST000454,2020-12-29,5,Excellent value,43
REV00002787,ORD0008663,PROD00406,CUST001058,2023-06-28,5,Not as expected,41
REV00002788,ORD0004430,PROD00469,CUST000266,2024-05-09,5,Packaging was poor,17
REV00002789,ORD0006953,PROD00357,CUST001316,2022-12-29,5,Fast delivery,8
REV00002790,ORD0006272,PROD00581,CUST001690,2023-07-27,2,Highly recommended,28
REV00002791,ORD0000018,PROD00094,CUST001801,2022-12-22,4,Excellent value,30
REV00002792,ORD0008587,PROD00098,CUST002328,2023-04-09,4,Very satisfied,25
REV00002793,ORD0006679,PROD00161,CUST001911,2022-10-02,3,Very satisfied,39
REV00002794,ORD0003631,PROD00319,CUST002058,2022-05-13,5,Highly recommended,12
REV00002795,ORD0001648,PROD00209,CUST002293,2021-10-10,4,Highly recommended,31
REV00002796,ORD0007632,PROD00021,CUST002435,2021-02-10,4,Product damaged,10
REV00002797,ORD0007911,PROD00126,CUST002414,2021-08-16,4,Not as expected,19
REV00002798,ORD0007111,PROD00348,CUST000650,2022-09-17,4,Will buy again,14
REV00002799,ORD0003039,PROD00131,CUST000460,2023-06-03,4,Excellent value,26
REV00002800,ORD0006341,PROD00075,CUST000298,2024-07-30,5,Excellent value,45
REV00002801,ORD0008769,PROD00190,CUST000494,2020-09-24,5,Will buy again,18
REV00002802,ORD0002035,PROD00560,CUST000088,2021-06-22,2,Good quality,47
REV00002803,ORD0007325,PROD00209,CUST002310,2022-03-12,4,Fast delivery,25
REV00002804,ORD0002788,PROD00478,CUST000088,2023-12-20,4,Fast delivery,49
REV00002805,ORD0005863,PROD00224,CUST002416,2020-07-14,3,Will buy again,18
REV00002806,ORD0006916,PROD00248,CUST002314,2020-08-17,4,Good quality,3
REV00002807,ORD0004878,PROD00187,CUST000210,2020-03-04,3,Good quality,13
REV00002808,ORD0001827,PROD00057,CUST002003,2021-06-28,5,Fast delivery,7
REV00002809,ORD0002636,PROD00115,CUST001187,2021-05-28,5,Very satisfied,33
REV00002810,ORD0000737,PROD00346,CUST001790,2024-07-25,4,Highly recommended,6
REV00002811,ORD0007367,PROD00440,CUST000888,2022-08-23,4,Not as expected,0
REV00002812,ORD0002235,PROD00121,CUST001245,2023-07-06,4,Average product,31
REV00002813,ORD0000445,PROD00544,CUST001964,2023-05-03,4,Fast delivery,17
REV00002814,ORD0007107,PROD00304,CUST000489,2020-08-31,4,Average product,5
REV00002815,ORD0000321,PROD00186,CUST000175,2021-02-09,4,Will buy again,11
REV00002816,ORD0007842,PROD00041,CUST000994,2023-06-08,4,Packaging was poor,28
REV00002817,ORD0006070,PROD00234,CUST001376,2022-12-01,5,Highly recommended,29
REV00002818,ORD0003464,PROD00264,CUST000892,2024-10-06,5,Very satisfied,8
REV00002819,ORD0004825,PROD00040,CUST001722,2022-07-20,5,Will buy again,13
REV00002820,ORD0008799,PROD00322,CUST001336,2024-04-20,5,Excellent value,6
REV00002821,ORD0007846,PROD00292,CUST001926,2021-12-27,5,Will buy again,7
REV00002822,ORD0002656,PROD00559,CUST001703,2022-03-21,4,Average product,40
REV00002823,ORD0007127,PROD00463,CUST000618,2024-05-03,3,Fast delivery,24
REV00002824,ORD0007599,PROD00578,CUST001195,2024-07-27,5,Fast delivery,48
REV00002825,ORD0001343,PROD00236,CUST002163,2022-03-14,4,Excellent value,43
REV00002826,ORD0007639,PROD00400,CUST001658,2024-09-15,4,Highly recommended,21
REV00002827,ORD0005321,PROD00325,CUST000948,2024-05-02,5,Product damaged,16
REV00002828,ORD0001499,PROD00401,CUST001336,2022-04-19,3,Highly recommended,7
REV00002829,ORD0008033,PROD00203,CUST002037,2022-11-18,4,Excellent value,41
REV00002830,ORD0002721,PROD00126,CUST002383,2022-02-02,5,Very satisfied,39
REV00002831,ORD0003304,PROD00515,CUST001718,2022-12-15,5,Fast delivery,3
REV00002832,ORD0000553,PROD00358,CUST001358,2021-02-18,4,Highly recommended,34
REV00002833,ORD0001807,PROD00232,CUST001822,2021-12-09,5,Good quality,46
REV00002834,ORD0001750,PROD00540,CUST000247,2023-02-15,3,Excellent value,9
REV00002835,ORD0005893,PROD00547,CUST001623,2020-05-22,4,Very satisfied,48
REV00002836,ORD0007855,PROD00074,CUST002020,2020-12-20,4,Excellent value,0
