customer_id,join_date,city,gender,age_group,loyalty_tier
CUST001375,2022-08-03,Chennai,Female,46-55,Silver
CUST001376,2020-08-28,Lucknow,Male,26-35,Bronze
CUST001377,2023-08-19,Hyderabad,Male,36-45,Bronze
CUST001378,2024-08-31,Hyderabad,Female,18-25,Bronze
CUST001379,2020-11-11,Pune,Male,18-25,Silver
CUST001380,2022-10-17,Kolkata,Female,18-25,Bronze
CUST001381,2024-01-07,Ahmedabad,Female,26-35,Bronze
CUST001382,2021-08-20,Ahmedabad,Female,26-35,Gold
CUST001383,2022-11-08,Delhi,Male,26-35,Bronze
CUST001384,2023-12-15,Jaipur,Female,18-25,Bronze
CUST001385,2021-07-13,Kolkata,Male,26-35,Bronze
CUST001386,2022-04-30,Chennai,Female,36-45,Silver
CUST001387,2024-09-05,Chennai,Female,26-35,Silver
CUST001388,2022-09-15,Ahmedabad,Male,36-45,Bronze
CUST001389,2022-08-25,Chennai,Male,18-25,Silver
CUST001390,2021-05-14,Pune,Male,46-55,Silver
CUST001391,2022-07-24,Hyderabad,Female,26-35,Bronze
CUST001392,2023-02-02,Bangalore,Male,18-25,Bronze
CUST001393,2020-10-23,Lucknow,Female,18-25,Bronze
CUST001394,2022-02-24,Delhi,Male,36-45,Bronze
CUST001395,2021-01-25,Jaipur,Female,46-55,Silver
CUST001396,2023-05-12,Lucknow,Female,26-35,Silver
CUST001397,2022-11-06,Jaipur,Female,26-35,Bronze
CUST001398,2024-03-08,Mumbai,Female,46-55,Bronze
CUST001399,2024-12-05,Lucknow,Male,36-45,Bronze
CUST001400,2020-10-06,Bangalore,Male,26-35,Silver
CUST001401,2024-11-04,Ahmedabad,Female,26-35,Bronze
CUST001402,2020-05-22,Pune,Male,18-25,Silver
CUST001403,2021-07-19,Hyderabad,Male,36-45,Bronze
CUST001404,2024-05-01,Hyderabad,Male,26-35,Silver
CUST001405,2024-06-05,Pune,Male,56+,Gold
CUST001406,2024-10-15,Kolkata,Male,26-35,Bronze
CUST001407,2022-04-29,Mumbai,Female,26-35,Bronze
CUST001408,2021-11-27,Jaipur,Male,26-35,Platinum
CUST001409,2024-06-01,Bangalore,Female,46-55,Bronze
CUST001410,2022-11-05,Chennai,Male,46-55,Silver
CUST001411,2021-07-01,Lucknow,Female,26-35,Bronze
CUST001412,2024-08-07,Mumbai,Male,36-45,Silver
CUST001413,2020-01-06,Lucknow,Female,26-35,Bronze
CUST001414,2021-08-02,Bangalore,Female,26-35,Platinum
CUST001415,2024-01-26,Delhi,Male,18-25,Silver
CUST001416,2021-09-03,Delhi,Female,26-35,Silver
CUST001417,2024-09-11,Mumbai,Other,18-25,Silver
CUST001418,2023-04-17,Ahmedabad,Female,46-55,Silver
CUST001419,2023-04-02,Bangalore,Female,26-35,Bronze
CUST001420,2023-09-13,Bangalore,Male,56+,Gold
CUST001421,2022-09-29,Pune,Female,26-35,Platinum
CUST001422,2024-11-07,Ahmedabad,Male,36-45,Bronze
CUST001423,2020-10-31,Jaipur,Male,26-35,Gold
CUST001424,2022-07-03,Jaipur,Other,18-25,Silver
CUST001425,2023-01-08,Chennai,Male,26-35,Silver
CUST001426,2022-09-18,Hyderabad,Female,18-25,Bronze
CUST001427,2021-12-07,Delhi,Female,36-45,Bronze
CUST001428,2021-11-11,Jaipur,Female,26-35,Bronze
CUST001429,2023-02-04,Ahmedabad,Other,36-45,Bronze
CUST001430,2024-04-11,Bangalore,Male,18-25,Silver
CUST001431,2023-01-17,Jaipur,Male,18-25,Bronze
CUST001432,2022-02-11,Bangalore,Male,26-35,Bronze
CUST001433,2022-07-21,Jaipur,Male,46-55,Platinum
CUST001434,2021-10-21,Delhi,Male,36-45,Bronze
CUST001435,2024-11-15,Lucknow,Male,26-35,Bronze
CUST001436,2021-01-21,Jaipur,Female,26-35,Bronze
CUST001437,2023-11-29,Ahmedabad,Female,18-25,Bronze
CUST001438,2021-05-04,Jaipur,Male,56+,Silver
CUST001439,2023-03-17,Hyderabad,Female,36-45,Silver
CUST001440,2022-02-23,Delhi,Male,26-35,Silver
CUST001441,2021-04-23,Ahmedabad,Male,26-35,Bronze
CUST001442,2024-10-19,Pune,Female,18-25,Silver
CUST001443,2024-05-07,Ahmedabad,Female,56+,Bronze
CUST001444,2022-04-21,Hyderabad,Female,18-25,Bronze
CUST001445,2020-03-30,Lucknow,Male,36-45,Bronze
CUST001446,2021-10-13,Delhi,Female,18-25,Bronze
CUST001447,2024-03-05,Pune,Female,36-45,Bronze
CUST001448,2022-08-26,Hyderabad,Female,36-45,Bronze
CUST001449,2023-12-15,Hyderabad,Female,36-45,Platinum
CUST001450,2024-07-19,Mumbai,Female,36-45,Bronze
CUST001451,2022-02-19,Delhi,Female,46-55,Bronze
CUST001452,2022-03-01,Ahmedabad,Female,18-25,Bronze
CUST001453,2023-09-21,Bangalore,Other,26-35,Silver
CUST001454,2024-06-10,Lucknow,Female,18-25,Bronze
CUST001455,2024-08-07,Bangalore,Male,56+,Gold
CUST001456,2023-08-28,Ahmedabad,Female,26-35,Platinum
CUST001457,2020-11-07,Ahmedabad,Male,36-45,Bronze
CUST001458,2022-10-11,Delhi,Male,36-45,Bronze
CUST001459,2020-03-16,Ahmedabad,Female,18-25,Bronze
CUST001460,2020-09-15,Mumbai,Female,18-25,Silver
CUST001461,2022-10-25,Pune,Female,26-35,Bronze
CUST001462,2023-04-23,Ahmedabad,Male,26-35,Bronze
CUST001463,2021-11-10,Bangalore,Female,18-25,Bronze
CUST001464,2024-11-16,Ahmedabad,Male,18-25,Silver
CUST001465,2020-07-24,Mumbai,Other,46-55,Bronze
CUST001466,2024-11-25,Jaipur,Other,56+,Bronze
CUST001467,2024-09-26,Jaipur,Female,26-35,Silver
CUST001468,2022-06-20,Hyderabad,Female,26-35,Silver
CUST001469,2020-07-23,Lucknow,Female,18-25,Gold
CUST001470,2022-12-13,Chennai,Female,36-45,Bronze
CUST001471,2022-07-24,Pune,Male,46-55,Silver
CUST001472,2020-02-01,Kolkata,Male,18-25,Silver
CUST001473,2024-01-19,Hyderabad,Female,18-25,Bronze
CUST001474,2020-10-22,Lucknow,Female,36-45,Silver
CUST001475,2022-04-19,Jaipur,Male,36-45,Bronze
CUST001476,2024-11-18,Bangalore,Female,18-25,Gold
CUST001477,2023-09-02,Kolkata,Male,36-45,Bronze
CUST001478,2020-11-12,Lucknow,Female,26-35,Silver
CUST001479,2020-06-02,Lucknow,Female,26-35,Bronze
CUST001480,2022-08-19,Hyderabad,Female,36-45,Platinum
CUST001481,2024-05-19,Kolkata,Female,46-55,Bronze
CUST001482,2021-06-26,Delhi,Male,26-35,Platinum
CUST001483,2021-11-24,Chennai,Male,46-55,Gold
CUST001484,2023-06-30,Delhi,Female,26-35,Bronze
CUST001485,2023-11-19,Kolkata,Female,36-45,Gold
CUST001486,2022-03-25,Delhi,Male,26-35,Platinum
CUST001487,2023-08-23,Mumbai,Female,46-55,Bronze
CUST001488,2020-06-13,Jaipur,Male,46-55,Bronze
CUST001489,2024-10-10,Mumbai,Female,18-25,Silver
CUST001490,2021-11-03,Ahmedabad,Female,46-55,Bronze
CUST001491,2024-10-11,Delhi,Male,46-55,Bronze
CUST001492,2023-10-13,Ahmedabad,Male,36-45,Bronze
CUST001493,2024-10-25,Bangalore,Female,18-25,Bronze
CUST001494,2022-12-28,Pune,Female,46-55,Bronze
CUST001495,2022-02-17,Bangalore,Female,46-55,Bronze
CUST001496,2021-10-10,Kolkata,Female,26-35,Gold
CUST001497,2023-07-07,Lucknow,Female,56+,Silver
CUST001498,2024-01-11,Jaipur,Other,18-25,Bronze
CUST001499,2024-04-04,Delhi,Female,18-25,Silver
CUST001500,2022-09-26,Hyderabad,Female,26-35,Silver
CUST001501,2024-11-21,Pune,Male,26-35,Platinum
CUST001502,2023-01-13,Chennai,Male,36-45,Bronze
CUST001503,2020-03-14,Chennai,Female,18-25,Bronze
CUST001504,2023-06-18,Chennai,Male,56+,Gold
CUST001505,2020-05-20,Delhi,Female,18-25,Gold
CUST001506,2021-04-25,Chennai,Female,18-25,Silver
CUST001507,2023-07-16,Mumbai,Female,18-25,Silver
CUST001508,2023-11-02,Pune,Male,26-35,Bronze
CUST001509,2021-08-11,Mumbai,Male,46-55,Silver
CUST001510,2021-04-10,Lucknow,Male,36-45,Bronze
CUST001511,2024-03-09,Pune,Male,46-55,Bronze
CUST001512,2020-07-04,Mumbai,Male,18-25,Gold
CUST001513,2022-06-07,Pune,Female,26-35,Bronze
CUST001514,2020-07-20,Lucknow,Female,26-35,Bronze
CUST001515,2024-04-06,Ahmedabad,Female,26-35,Gold
CUST001516,2023-07-21,Delhi,Female,18-25,Bronze
CUST001517,2023-12-12,Delhi,Male,36-45,Platinum
CUST001518,2024-11-22,Chennai,Female,26-35,Platinum
CUST001519,2020-07-24,Bangalore,Female,36-45,Silver
CUST001520,2022-06-27,Chennai,Male,26-35,Bronze
CUST001521,2020-12-06,Kolkata,Female,18-25,Bronze
CUST001522,2023-11-22,Mumbai,Male,36-45,Bronze
CUST001523,2021-09-05,Pune,Female,18-25,Bronze
CUST001524,2020-02-29,Bangalore,Other,46-55,Bronze
CUST001525,2020-04-04,Lucknow,Male,36-45,Platinum
CUST001526,2021-10-26,Kolkata,Female,18-25,Bronze
CUST001527,2024-06-18,Lucknow,Female,56+,Silver
CUST001528,2020-04-24,Delhi,Other,26-35,Bronze
CUST001529,2021-08-23,Delhi,Male,18-25,Silver
CUST001530,2022-01-04,Chennai,Female,36-45,Gold
CUST001531,2022-02-06,Mumbai,Male,26-35,Bronze
CUST001532,2022-06-01,Bangalore,Male,46-55,Bronze
CUST001533,2020-10-25,Jaipur,Male,46-55,Silver
CUST001534,2021-05-15,Kolkata,Other,56+,Silver
CUST001535,2022-12-23,Kolkata,Female,26-35,Silver
CUST001536,2022-04-23,Chennai,Female,26-35,Bronze
CUST001537,2023-03-05,Delhi,Female,36-45,Bronze
CUST001538,2023-10-28,Chennai,Male,18-25,Platinum
CUST001539,2024-06-11,Pune,Male,26-35,Gold
CUST001540,2021-01-03,Bangalore,Male,26-35,Bronze
CUST001541,2020-12-14,Mumbai,Male,18-25,Gold
CUST001542,2020-12-24,Ahmedabad,Male,26-35,Bronze
CUST001543,2020-06-10,Hyderabad,Male,46-55,Bronze
CUST001544,2023-06-02,Hyderabad,Male,46-55,Bronze
CUST001545,2024-11-18,Chennai,Male,18-25,Bronze
CUST001546,2022-02-22,Pune,Male,18-25,Silver
CUST001547,2023-06-23,Bangalore,Male,26-35,Bronze
CUST001548,2023-10-31,Jaipur,Other,46-55,Bronze
CUST001549,2021-05-08,Hyderabad,Female,18-25,Silver
CUST001550,2022-10-16,Bangalore,Other,36-45,Silver
CUST001551,2023-04-09,Mumbai,Male,18-25,Silver
CUST001552,2020-10-20,Lucknow,Male,36-45,Gold
CUST001553,2021-04-20,Pune,Female,26-35,Bronze
CUST001554,2022-08-02,Delhi,Male,36-45,Silver
CUST001555,2023-07-30,Bangalore,Male,18-25,Silver
CUST001556,2021-06-04,Mumbai,Male,36-45,Silver
CUST001557,2022-07-30,Jaipur,Male,18-25,Bronze
CUST001558,2021-06-06,Ahmedabad,Male,36-45,Bronze
CUST001559,2023-09-27,Delhi,Male,46-55,Gold
CUST001560,2020-01-20,Ahmedabad,Female,18-25,Bronze
CUST001561,2024-07-05,Jaipur,Male,46-55,Gold
CUST001562,2022-08-10,Mumbai,Male,26-35,Silver
CUST001563,2021-08-12,Hyderabad,Female,18-25,Silver
CUST001564,2023-10-19,Ahmedabad,Male,26-35,Gold
CUST001565,2023-01-24,Delhi,Male,18-25,Silver
CUST001566,2020-11-19,Chennai,Female,36-45,Bronze
CUST001567,2020-05-31,Kolkata,Male,36-45,Silver
CUST001568,2022-06-23,Bangalore,Male,18-25,Gold
CUST001569,2021-12-08,Hyderabad,Female,26-35,Bronze
CUST001570,2023-04-18,Ahmedabad,Male,46-55,Bronze
CUST001571,2021-09-04,Lucknow,Female,46-55,Bronze
CUST001572,2023-08-01,Bangalore,Female,26-35,Gold
CUST001573,2022-05-18,Chennai,Male,56+,Bronze
CUST001574,2023-11-14,Jaipur,Female,26-35,Silver
CUST001575,2021-05-27,Kolkata,Female,26-35,Bronze
CUST001576,2022-07-24,Mumbai,Male,46-55,Bronze
CUST001577,2024-09-27,Chennai,Female,26-35,Silver
CUST001578,2021-09-10,Chennai,Male,26-35,Bronze
CUST001579,2021-02-11,Jaipur,Female,26-35,Silver
CUST001580,2022-02-26,Pune,Male,46-55,Silver
CUST001581,2024-10-13,Jaipur,Male,46-55,Gold
CUST001582,2022-09-16,Pune,Male,26-35,Bronze
CUST001583,2020-08-06,Pune,Female,26-35,Gold
CUST001584,2021-04-30,Hyderabad,Male,26-35,Silver
CUST001585,2022-02-20,Hyderabad,Male,26-35,Gold
CUST001586,2023-03-17,Delhi,Male,18-25,Bronze
CUST001587,2022-01-05,Ahmedabad,Female,36-45,Silver
CUST001588,2023-03-23,Ahmedabad,Female,26-35,Gold
CUST001589,2021-08-28,Mumbai,Female,26-35,Gold
CUST001590,2023-12-03,Ahmedabad,Female,18-25,Bronze
CUST001591,2021-08-27,Hyderabad,Female,18-25,Bronze
CUST001592,2020-02-14,Delhi,Male,46-55,Bronze
CUST001593,2024-08-26,Delhi,Female,26-35,Bronze
CUST001594,2023-09-10,Pune,Female,18-25,Bronze
CUST001595,2022-03-21,Jaipur,Other,26-35,Bronze
CUST001596,2021-07-16,Mumbai,Female,26-35,Gold
CUST001597,2020-01-17,Pune,Male,18-25,Bronze
CUST001598,2023-03-05,Jaipur,Male,26-35,Silver
CUST001599,2024-11-06,Ahmedabad,Female,26-35,Bronze
CUST001600,2023-11-05,Pune,Female,26-35,Bronze
CUST001601,2024-05-12,Bangalore,Female,26-35,Bronze
CUST001602,2024-03-05,Ahmedabad,Female,26-35,Bronze
CUST001603,2020-04-10,Jaipur,Female,56+,Silver
CUST001604,2023-05-26,Mumbai,Male,26-35,Gold
CUST001605,2024-03-06,Jaipur,Female,26-35,Bronze
CUST001606,2022-10-14,Pune,Male,18-25,Bronze
CUST001607,2024-09-01,Pune,Male,26-35,Bronze
CUST001608,2021-08-09,Chennai,Male,36-45,Gold
CUST001609,2024-05-07,Mumbai,Female,18-25,Silver
CUST001610,2024-06-24,Lucknow,Male,36-45,Silver
CUST001611,2021-04-16,Ahmedabad,Male,18-25,Silver
CUST001612,2023-05-28,Delhi,Female,26-35,Gold
CUST001613,2024-06-30,Mumbai,Male,36-45,Bronze
CUST001614,2021-12-22,Delhi,Female,26-35,Bronze
CUST001615,2021-03-24,Mumbai,Female,26-35,Gold
CUST001616,2023-07-27,Mumbai,Female,18-25,Silver
CUST001617,2021-01-24,Jaipur,Female,36-45,Silver
CUST001618,2023-06-25,Mumbai,Male,18-25,Silver
CUST001619,2021-05-28,Chennai,Female,46-55,Bronze
CUST001620,2023-10-20,Lucknow,Male,18-25,Silver
CUST001621,2024-03-27,Pune,Female,46-55,Silver
CUST001622,2024-01-16,Kolkata,Male,26-35,Bronze
CUST001623,2024-04-20,Delhi,Female,36-45,Silver
CUST001624,2023-09-12,Pune,Male,26-35,Gold
CUST001625,2023-10-26,Kolkata,Male,46-55,Bronze
CUST001626,2024-09-12,Lucknow,Male,18-25,Bronze
CUST001627,2020-10-07,Lucknow,Male,18-25,Bronze
CUST001628,2023-07-10,Delhi,Female,26-35,Silver
CUST001629,2020-07-17,Delhi,Male,18-25,Bronze
CUST001630,2023-07-09,Lucknow,Female,18-25,Silver
CUST001631,2023-08-16,Kolkata,Other,46-55,Gold
CUST001632,2020-03-21,Mumbai,Female,56+,Bronze
CUST001633,2021-09-24,Ahmedabad,Male,26-35,Gold
CUST001634,2024-06-03,Bangalore,Male,46-55,Platinum
CUST001635,2022-06-21,Pune,Female,26-35,Bronze
CUST001636,2020-03-09,Jaipur,Male,26-35,Bronze
CUST001637,2023-04-01,Pune,Male,36-45,Platinum
CUST001638,2022-01-17,Jaipur,Female,36-45,Platinum
CUST001639,2024-02-08,Kolkata,Female,56+,Bronze
CUST001640,2020-09-26,Jaipur,Female,26-35,Bronze
CUST001641,2020-07-03,Delhi,Male,36-45,Bronze
CUST001642,2021-08-27,Ahmedabad,Female,18-25,Platinum
CUST001643,2021-10-31,Ahmedabad,Male,18-25,Bronze
CUST001644,2024-03-10,Delhi,Male,18-25,Silver
CUST001645,2022-04-30,Chennai,Female,56+,Gold
CUST001646,2020-12-25,Kolkata,Male,46-55,Bronze
CUST001647,2021-02-15,Chennai,Male,36-45,Silver
CUST001648,2020-09-27,Chennai,Male,26-35,Bronze
CUST001649,2024-05-29,Pune,Female,26-35,Gold
CUST001650,2023-01-09,Lucknow,Female,18-25,Bronze
CUST001651,2024-11-29,Pune,Female,26-35,Silver
CUST001652,2022-01-19,Lucknow,Female,26-35,Silver
CUST001653,2022-12-23,Bangalore,Male,36-45,Bronze
CUST001654,2022-10-24,Jaipur,Male,26-35,Bronze
CUST001655,2021-07-12,Lucknow,Male,18-25,Bronze
CUST001656,2024-08-27,Delhi,Male,18-25,Bronze
CUST001657,2020-12-02,Pune,Female,18-25,Gold
CUST001658,2021-06-10,Kolkata,Female,26-35,Gold
CUST001659,2024-08-15,Jaipur,Male,46-55,Bronze
CUST001660,2022-09-13,Bangalore,Male,36-45,Silver
CUST001661,2024-07-09,Lucknow,Male,46-55,Silver
CUST001662,2021-08-27,Bangalore,Male,26-35,Gold
CUST001663,2024-03-08,Kolkata,Female,26-35,Bronze
CUST001664,2024-11-17,Chennai,Male,18-25,Bronze
CUST001665,2021-11-24,Ahmedabad,Male,46-55,Bronze
CUST001666,2024-07-05,Kolkata,Female,36-45,Silver
CUST001667,2020-08-23,Hyderabad,Male,18-25,Bronze
CUST001668,2022-08-17,Kolkata,Female,26-35,Bronze
CUST001669,2020-06-03,Bangalore,Male,26-35,Bronze
CUST001670,2020-10-15,Delhi,Female,36-45,Silver
CUST001671,2024-03-24,Pune,Other,46-55,Bronze
CUST001672,2021-04-07,Delhi,Female,26-35,Bronze
CUST001673,2024-10-27,Bangalore,Male,26-35,Bronze
CUST001674,2023-10-17,Pune,Female,18-25,Bronze
CUST001675,2024-01-23,Hyderabad,Male,18-25,Silver
CUST001676,2023-10-13,Ahmedabad,Male,18-25,Bronze
CUST001677,2022-03-24,Jaipur,Male,18-25,Bronze
CUST001678,2024-09-28,Bangalore,Male,36-45,Silver
CUST001679,2024-07-05,Lucknow,Female,36-45,Bronze
CUST001680,2023-02-15,Bangalore,Female,18-25,Bronze
CUST001681,2022-01-19,Bangalore,Female,46-55,Gold
CUST001682,2020-07-03,Pune,Female,18-25,Bronze
CUST001683,2024-06-07,Mumbai,Female,26-35,Bronze
CUST001684,2022-03-19,Kolkata,Male,18-25,Bronze
CUST001685,2020-01-29,Mumbai,Male,26-35,Bronze
CUST001686,2021-06-25,Hyderabad,Female,26-35,Silver
CUST001687,2023-01-03,Lucknow,Male,26-35,Silver
CUST001688,2020-09-10,Ahmedabad,Female,26-35,Silver
CUST001689,2022-07-20,Chennai,Male,56+,Bronze
CUST001690,2022-01-24,Hyderabad,Male,18-25,Bronze
CUST001691,2023-10-09,Chennai,Male,18-25,Gold
CUST001692,2024-03-13,Chennai,Male,18-25,Gold
CUST001693,2023-10-08,Ahmedabad,Male,36-45,Bronze
CUST001694,2021-06-20,Delhi,Female,18-25,Bronze
CUST001695,2023-04-12,Mumbai,Male,46-55,Bronze
CUST001696,2022-02-19,Bangalore,Female,26-35,Bronze
CUST001697,2024-08-11,Jaipur,Male,26-35,Bronze
CUST001698,2023-07-31,Chennai,Male,26-35,Bronze
CUST001699,2022-01-30,Lucknow,Male,18-25,Silver
CUST001700,2020-08-09,Hyderabad,Female,18-25,Silver
CUST001701,2023-10-14,Delhi,Male,26-35,Bronze
CUST001702,2021-04-23,Chennai,Female,26-35,Bronze
CUST001703,2022-08-23,Delhi,Male,18-25,Gold
CUST001704,2020-02-21,Delhi,Female,18-25,Bronze
CUST001705,2023-06-22,Chennai,Male,56+,Silver
CUST001706,2023-02-23,Pune,Female,18-25,Bronze
CUST001707,2021-11-02,Kolkata,Female,46-55,Silver
CUST001708,2023-06-03,Lucknow,Female,36-45,Bronze
CUST001709,2021-03-29,Bangalore,Male,26-35,Bronze
CUST001710,2023-08-19,Bangalore,Male,18-25,Bronze
CUST001711,2020-05-09,Lucknow,Male,18-25,Bronze
CUST001712,2023-07-25,Pune,Female,36-45,Bronze
CUST001713,2024-08-14,Bangalore,Female,36-45,Silver
CUST001714,2022-08-08,Delhi,Female,36-45,Bronze
CUST001715,2023-12-06,Ahmedabad,Male,46-55,Bronze
CUST001716,2021-09-10,Hyderabad,Male,36-45,Silver
CUST001717,2023-08-22,Mumbai,Male,18-25,Silver
CUST001718,2022-04-16,Bangalore,Other,18-25,Platinum
CUST001719,2020-08-26,Lucknow,Female,46-55,Silver
CUST001720,2020-10-13,Ahmedabad,Female,18-25,Bronze
CUST001721,2020-04-02,Chennai,Male,18-25,Silver
CUST001722,2020-03-17,Kolkata,Female,36-45,Gold
CUST001723,2021-09-15,Lucknow,Female,26-35,Gold
CUST001724,2022-10-05,Delhi,Male,46-55,Bronze
CUST001725,2020-08-25,Kolkata,Female,36-45,Bronze
CUST001726,2020-07-18,Hyderabad,Female,18-25,Bronze
CUST001727,2021-04-25,Hyderabad,Female,46-55,Silver
CUST001728,2023-01-05,Pune,Female,26-35,Silver
CUST001729,2020-10-04,Jaipur,Male,26-35,Silver
CUST001730,2022-03-06,Pune,Male,26-35,Bronze
CUST001731,2022-07-18,Ahmedabad,Other,18-25,Silver
CUST001732,2022-01-29,Kolkata,Male,26-35,Gold
CUST001733,2023-10-05,Jaipur,Female,18-25,Bronze
CUST001734,2024-03-01,Chennai,Female,26-35,Silver
CUST001735,2023-11-27,Delhi,Female,26-35,Bronze
CUST001736,2023-01-11,Kolkata,Other,36-45,Gold
CUST001737,2022-05-08,Pune,Male,46-55,Gold
CUST001738,2023-04-17,Mumbai,Male,18-25,Silver
CUST001739,2024-02-29,Jaipur,Male,26-35,Silver
CUST001740,2024-01-28,Jaipur,Male,26-35,Gold
CUST001741,2020-11-12,Delhi,Male,18-25,Bronze
CUST001742,2022-04-29,Bangalore,Male,36-45,Bronze
CUST001743,2023-09-03,Hyderabad,Female,36-45,Silver
CUST001744,2020-07-21,Hyderabad,Female,18-25,Bronze
CUST001745,2024-09-03,Mumbai,Male,26-35,Bronze
CUST001746,2022-09-29,Ahmedabad,Male,18-25,Gold
CUST001747,2023-06-14,Ahmedabad,Female,36-45,Silver
CUST001748,2022-04-15,Chennai,Male,18-25,Bronze
CUST001749,2021-07-26,Kolkata,Male,56+,Bronze
CUST001750,2020-03-08,Lucknow,Male,36-45,Bronze
CUST001751,2023-11-14,Bangalore,Female,26-35,Bronze
CUST001752,2022-01-28,Pune,Male,26-35,Bronze
CUST001753,2021-03-20,Lucknow,Other,46-55,Silver
CUST001754,2022-06-27,Lucknow,Male,26-35,Bronze
CUST001755,2022-06-29,Jaipur,Female,18-25,Bronze
CUST001756,2021-04-28,Mumbai,Male,26-35,Bronze
CUST001757,2024-10-17,Hyderabad,Male,46-55,Platinum
CUST001758,2022-01-12,Chennai,Female,36-45,Bronze
CUST001759,2020-07-22,Ahmedabad,Female,36-45,Bronze
CUST001760,2023-11-05,Mumbai,Female,46-55,Bronze
CUST001761,2022-01-22,Jaipur,Female,46-55,Silver
CUST001762,2023-01-20,Pune,Female,46-55,Silver
CUST001763,2023-08-13,Chennai,Female,18-25,Bronze
CUST001764,2022-01-04,Jaipur,Female,26-35,Bronze
CUST001765,2020-05-04,Hyderabad,Male,36-45,Bronze
CUST001766,2022-03-26,Hyderabad,Male,36-45,Silver
CUST001767,2021-07-19,Hyderabad,Male,36-45,Silver
CUST001768,2021-01-23,Mumbai,Female,18-25,Bronze
CUST001769,2020-09-07,Mumbai,Male,36-45,Bronze
CUST001770,2024-10-02,Ahmedabad,Male,36-45,Bronze
CUST001771,2024-08-14,Ahmedabad,Female,18-25,Bronze
CUST001772,2022-07-20,Pune,Female,26-35,Silver
CUST001773,2020-07-06,Chennai,Female,18-25,Bronze
CUST001774,2023-09-19,Delhi,Male,26-35,Bronze
CUST001775,2021-03-10,Delhi,Female,18-25,Bronze
CUST001776,2023-08-07,Jaipur,Male,26-35,Platinum
CUST001777,2023-08-02,Hyderabad,Male,26-35,Gold
CUST001778,2023-05-07,Chennai,Male,36-45,Bronze
CUST001779,2020-02-13,Lucknow,Male,36-45,Bronze
CUST001780,2020-04-13,Mumbai,Male,46-55,Bronze
CUST001781,2024-05-30,Kolkata,Female,18-25,Bronze
CUST001782,2021-11-14,Bangalore,Male,18-25,Bronze
CUST001783,2021-05-13,Pune,Female,46-55,Silver
CUST001784,2020-09-14,Hyderabad,Female,18-25,Silver
CUST001785,2024-05-30,Hyderabad,Male,56+,Gold
CUST001786,2023-03-02,Hyderabad,Female,46-55,Bronze
CUST001787,2021-02-24,Mumbai,Male,26-35,Gold
CUST001788,2020-05-20,Mumbai,Female,56+,Silver
CUST001789,2024-08-26,Bangalore,Male,18-25,Bronze
CUST001790,2024-04-16,Lucknow,Male,26-35,Bronze
CUST001791,2023-02-09,Chennai,Male,36-45,Bronze
CUST001792,2021-02-28,Hyderabad,Female,26-35,Bronze
CUST001793,2023-04-15,Delhi,Female,46-55,Bronze
CUST001794,2021-03-18,Ahmedabad,Male,18-25,Silver
CUST001795,2024-07-23,Delhi,Female,26-35,Bronze
CUST001796,2024-11-16,Jaipur,Female,26-35,Gold
CUST001797,2021-04-22,Delhi,Female,36-45,Bronze
CUST001798,2021-11-03,Jaipur,Female,26-35,Platinum
CUST001799,2024-05-04,Kolkata,Female,26-35,Bronze
CUST001800,2020-10-29,Ahmedabad,Female,46-55,Silver
CUST001801,2024-06-03,Delhi,Female,18-25,Bronze
CUST001802,2023-05-05,Kolkata,Male,46-55,Bronze
CUST001803,2020-01-06,Pune,Male,26-35,Gold
CUST001804,2021-07-21,Chennai,Male,36-45,Bronze
CUST001805,2024-10-24,Kolkata,Female,36-45,Silver
CUST001806,2020-10-23,Chennai,Female,18-25,Silver
CUST001807,2020-09-23,Delhi,Male,26-35,Bronze
CUST001808,2023-01-11,Lucknow,Female,46-55,Bronze
CUST001809,2021-05-28,Kolkata,Male,26-35,Silver
CUST001810,2024-06-23,Ahmedabad,Male,56+,Bronze
CUST001811,2020-12-23,Delhi,Other,26-35,Silver
CUST001812,2020-08-13,Hyderabad,Male,18-25,Gold
CUST001813,2023-09-15,Mumbai,Male,26-35,Bronze
CUST001814,2024-11-09,Kolkata,Female,56+,Bronze
CUST001815,2020-02-22,Ahmedabad,Female,26-35,Silver
CUST001816,2020-09-26,Pune,Male,46-55,Bronze
CUST001817,2020-01-31,Hyderabad,Female,46-55,Bronze
CUST001818,2022-01-03,Pune,Female,26-35,Bronze
CUST001819,2024-06-05,Delhi,Male,18-25,Silver
CUST001820,2024-06-02,Mumbai,Male,36-45,Bronze
CUST001821,2021-05-02,Kolkata,Female,26-35,Bronze
CUST001822,2023-04-20,Kolkata,Male,36-45,Silver
CUST001823,2021-10-25,Lucknow,Female,26-35,Bronze
CUST001824,2020-02-02,Lucknow,Female,26-35,Bronze
CUST001825,2020-12-22,Delhi,Other,36-45,Platinum
CUST001826,2021-06-27,Delhi,Male,26-35,Silver
CUST001827,2020-04-17,Mumbai,Other,26-35,Gold
CUST001828,2020-09-16,Lucknow,Male,26-35,Bronze
CUST001829,2024-02-28,Ahmedabad,Male,26-35,Silver
CUST001830,2022-05-12,Ahmedabad,Male,26-35,Bronze
CUST001831,2022-12-13,Mumbai,Male,46-55,Bronze
CUST001832,2020-08-20,Ahmedabad,Female,26-35,Bronze
CUST001833,2024-03-07,Jaipur,Male,26-35,Bronze
